id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code
4531,LTBH,medium_airport,Çanakkale Airport,40.1376991272,26.4267997742,23,AS,TR,TR-17,Çanakkale,yes,LTBH,CKZ,LTBH
4532,LTBI,medium_airport,Eskişehir Air Base,39.7841,30.5821,2581,AS,TR,TR-26,Eskişehir,no,LTBI,ESK,LTBI
4533,LTBJ,large_airport,Adnan Menderes International Airport,38.2924,27.157,412,AS,TR,TR-35,Gaziemir,yes,LTBJ,ADB,LTBJ
4535,LTBL,medium_airport,Çiğli Airbase,38.513,27.010099,16,AS,TR,TR-35,Çiğli,no,,IGL,LTBL
4538,LTBO,medium_airport,Uşak Airport,38.681499,29.471701,2897,AS,TR,TR-64,Uşak,no,LTBO,USQ,LTBO
4540,LTBQ,medium_airport,Cengiz Topel Airport,40.735001,30.0833,182,AS,TR,TR-41,Kartepe,no,LTBQ,KCO,LTBQ
4541,LTBR,medium_airport,Bursa Yenişehir Airport,40.255199,29.562599,764,AS,TR,TR-16,Yenişehir,yes,LTBR,YEI,LTBR
4542,LTBS,large_airport,Dalaman International Airport,36.7131004333,28.7924995422,20,AS,TR,TR-48,Dalaman,yes,LTBS,DLM,LTBS
4543,LTBT,medium_airport,Akhisar Airport / Akhisar Air Base,38.808899,27.8339,263,AS,TR,TR-45,Akhisar,no,,,LTBT
4544,LTBU,medium_airport,Tekirdağ Çorlu Airport,41.13819885253906,27.919099807739258,574,EU,TR,TR-59,Çorlu,yes,LTBU,TEQ,LTBU
4546,LTBX,medium_airport,İstanbul Samandıra Army Air Base,40.993,29.216499,400,AS,TR,TR-34,"Ümraniye, Istanbul",no,,,LTBX
4547,LTBY,medium_airport,Anadolu Airport,39.809898,30.5194,2588,AS,TR,TR-26,Eskişehir,yes,LTBY,AOE,LTBY
4548,LTCA,medium_airport,Elazığ Airport,38.597974,39.28348,2927,AS,TR,TR-23,Elazığ,yes,LTCA,EZS,LTCA
44789,LTCB,medium_airport,Ordu–Giresun Airport,40.966872,38.085995,11,AS,TR,TR-52,Ordu,yes,LTCB,OGU,LTCB
4549,LTCC,medium_airport,Diyarbakır Airport,37.893902,40.201,2251,AS,TR,TR-21,Diyarbakır,yes,LTCC,DIY,LTCC
4550,LTCD,medium_airport,Erzincan Airport,39.7102012634,39.527000427199994,3783,AS,TR,TR-24,Erzincan,yes,LTCD,ERC,LTCD
4551,LTCE,medium_airport,Erzurum International Airport,39.956501,41.1702,5763,AS,TR,TR-25,Erzurum,yes,LTCE,ERZ,LTCE
4552,LTCF,medium_airport,Kars Airport,40.562198638916016,43.1150016784668,5889,AS,TR,TR-36,Kars,yes,LTCF,KSY,LTCF
4553,LTCG,medium_airport,Trabzon International Airport,40.995098,39.7897,104,AS,TR,TR-61,Trabzon,yes,LTCG,TZX,LTCG
4555,LTCI,medium_airport,Van Ferit Melen Airport,38.46820068359375,43.332298278808594,5480,AS,TR,TR-65,Van,yes,LTCI,VAN,LTCI
4556,LTCJ,medium_airport,Batman Airport,37.929000854499996,41.1166000366,1822,AS,TR,TR-72,Batman,yes,LTCJ,BAL,LTCJ
4557,LTCK,medium_airport,Muş Airport,38.747798919677734,41.66120147705078,4157,AS,TR,TR-49,Muş,yes,LTCK,MSR,LTCK
4558,LTCL,medium_airport,Siirt Airport,37.97890090942383,41.84040069580078,2001,AS,TR,TR-56,Siirt,no,LTCL,SXZ,LTCL
30418,LTCM,medium_airport,Sinop Airport,42.018313,35.071774,20,AS,TR,TR-57,Sinop,yes,LTCM,NOP,LTCM
4559,LTCN,medium_airport,Kahramanmaraş Airport,37.5388259888,36.9535217285,1723,AS,TR,TR-46,Kahramanmaraş,yes,LTCN,KCM,LTCN
4560,LTCO,medium_airport,Ağrı Airport,39.655642,43.025742,5462,AS,TR,TR-04,Ağrı,yes,LTCO,AJI,LTCO
4561,LTCP,medium_airport,Adıyaman Airport,37.7314,38.468899,2216,AS,TR,TR-02,Adıyaman,yes,LTCP,ADF,LTCP
4562,LTCR,medium_airport,Mardin Airport,37.223300933800004,40.6316986084,1729,AS,TR,TR-47,Mardin,yes,LTCR,MQM,LTCR
44491,LTCS,medium_airport,Şanlıurfa GAP Airport,37.445663,38.895592,2708,AS,TR,TR-63,Şanlıurfa,yes,LTCS,GNY,LTCS
44790,LTCT,medium_airport,Iğdır Airport,39.976627,43.876648,3101,AS,TR,TR-76,Iğdır,yes,LTCT,IGD,LTCT
316546,LTCV,medium_airport,Şırnak Şerafettin Elçi Airport,37.3647,42.0582,2038,AS,TR,TR-73,Şırnak,yes,LTCV,NKT,LTCV
317863,LTCW,medium_airport,Hakkari Yüksekova Airport,37.5497,44.2381,6400,AS,TR,TR-30,Hakkari,yes,LTCW,YKO,LTCW
44484,LTDA,medium_airport,Hatay Airport,36.362778,36.282223,269,AS,TR,TR-31,Antakya,yes,LTDA,HTY,LTDA
324731,LTDB,large_airport,Çukurova International Airport,36.890908,35.070522,35,AS,TR,TR-33,Tarsus,yes,LTDB,COV,LTDB
4565,LTFC,medium_airport,Süleyman Demirel International Airport,37.8554,30.368401,2835,AS,TR,TR-32,Isparta,yes,LTFC,ISE,LTFC
4566,LTFD,medium_airport,Balıkesir Koca Seyit Airport,39.5546,27.0138,50,AS,TR,TR-10,Edremit,yes,LTFD,EDO,LTFD
4567,LTFE,large_airport,Milas Bodrum International Airport,37.250599,27.664301,21,AS,TR,TR-48,Bodrum,yes,LTFE,BJV,LTFE
44487,LTFG,medium_airport,Gazipaşa-Alanya Airport,36.299217,32.300598,92,AS,TR,TR-07,Gazipaşa,yes,LTFG,GZP,LTFG
4568,LTFH,medium_airport,Samsun-Çarşamba Airport,41.253988,36.567546,18,AS,TR,TR-55,Samsun,yes,LTFH,SZF,LTFH
4569,LTFJ,large_airport,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,312,AS,TR,TR-34,"Pendik, Istanbul",yes,LTFJ,SAW,LTFJ
317457,LTFM,large_airport,İstanbul Airport,41.261297,28.741951,325,EU,TR,TR-34,"Arnavutköy, Istanbul",yes,LTFM,IST,LTFM
316329,LTFO,medium_airport,Rize–Artvin Airport,41.179766,40.848802,16,AS,TR,TR-53,Rize,yes,LTFO,RZV,LTFO
4570,LUBL,medium_airport,Bălți International Airport,47.837666,27.781108,758,EU,MD,MD-RS,Bălți,no,LUBL,BZY,LUBL
4630,LUBM,medium_airport,Mărculești Air Base,47.862701,28.212799,312,EU,MD,MD-FR,Mărculeşti,no,,,LUBM
44412,LUCH,medium_airport,Cahul International Airport,45.8438,28.2637,652,EU,MD,MD-CH,Cahul,no,,,LUCH
4571,LUKK,medium_airport,Chişinău International Airport,46.9277,28.931,399,EU,MD,MD-CU,Chişinău,yes,LUKK,RMO,LUKK
31864,LUTR,medium_airport,Tiraspol Airport,46.868099,29.590599,141,EU,MD,MD-SN,Tiraspol,no,,,LUTR
4572,LWOH,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313,EU,MK,MK-003,Ohrid,yes,LWOH,OHD,LWOH
4573,LWSK,large_airport,Skopje International Airport,41.958087,21.622581,781,EU,MK,MK-008,Ilinden,yes,LWSK,SKP,LWSK
4574,LXGB,large_airport,Gibraltar Airport,36.151199,-5.34966,12,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB,LXGB
30688,LY-BCQ,medium_airport,Brak Airport,27.653,14.272,1056,AF,LY,LY-SH,Brak,no,,BCQ,
4610,LYBE,large_airport,Belgrade Nikola Tesla Airport,44.818401,20.309099,335,EU,RS,RS-00,Belgrade,yes,LYBE,BEG,LYBE
4611,LYBT,medium_airport,Batajnica Air Base,44.935299,20.2575,265,EU,RS,RS-00,Zemun,no,LYBT,BJY,LYBT
31872,LYKV,medium_airport,Morava Airport,43.817519,20.586662,686,EU,RS,RS-18,Kraljevo,yes,LYKV,KVO,LYKV
4612,LYNI,medium_airport,Niš Constantine the Great Airport,43.337009,21.85451,648,EU,RS,RS-20,Niš,yes,LYNI,INI,LYNI
4613,LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141,EU,ME,ME-16,Podgorica,yes,LYPG,TGD,LYPG
4615,LYTV,medium_airport,Tivat Airport,42.404701232910156,18.72330093383789,20,EU,ME,ME-19,Tivat,yes,LYTV,TIV,LYTV
1649,LYUZ,medium_airport,Ponikve Airport,43.898899,19.697701,2966,EU,RS,RS-16,Stapari,no,LYUZ,UZC,LYUZ
354840,LZG,medium_airport,Langzhong Gucheng Airport,31.50191,106.034417,1444,AS,CN,CN-51,Nanchong (Langzhong),yes,ZULA,LZG,ZULA
4617,LZIB,large_airport,M. R. Štefánik Airport,48.1702,17.2127,436,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS,LZIB
4618,LZKZ,medium_airport,Košice International Airport,48.663101,21.2411,755,EU,SK,SK-KI,Košice,yes,LZKZ,KSC,LZKZ
4619,LZMC,medium_airport,Malacky/Kuchyňa Air Base,48.402,17.118401,679,EU,SK,SK-BL,Kuchyňa,no,LZMC,,
4620,LZPP,medium_airport,Piešťany Airport,48.62519836425781,17.828399658203125,545,EU,SK,SK-TA,Piešťany,no,LZPP,PZY,LZPP
4621,LZSL,medium_airport,Sliač Airport,48.63779830932617,19.13409996032715,1043,EU,SK,SK-BC,Sliač,yes,LZSL,SLD,LZSL
4623,LZTT,medium_airport,Poprad-Tatry Airport,49.073601,20.2411,2356,EU,SK,SK-PV,Poprad,yes,LZTT,TAT,LZTT
4624,LZZI,medium_airport,Žilina-Dolný Hričov Airport,49.233292,18.613386,1020,EU,SK,SK-ZI,Dolný Hričov,no,LZZI,ILZ,LZZI
356161,MA-0003,medium_airport,Mahbes Airbase,27.726982,-9.237865,1623,AF,EH,EH-U-A,,no,,,GMAR
4626,MBGT,medium_airport,JAGS McCartney International Airport,21.4445,-71.142303,13,NA,TC,TC-GT,Cockburn Town,yes,MBGT,GDT,MBGT
4627,MBNC,medium_airport,North Caicos Airport,21.916094,-71.942954,10,NA,TC,TC-NC,North Caicos,yes,MBNC,NCA,MBNC
4628,MBPV,large_airport,Providenciales International Airport,21.773697,-72.268321,15,NA,TC,TC-PR,Providenciales,yes,MBPV,PLS,MBPV
4629,MBSC,medium_airport,South Caicos Airport,21.515699,-71.528503,6,NA,TC,TC-SC,South Caicos,yes,MBSC,XSC,MBSC
4632,MDBH,medium_airport,Maria Montez International Airport,18.25149917602539,-71.12039947509766,10,NA,DO,DO-04,Barahona,yes,MDBH,BRX,MDBH
4633,MDCR,medium_airport,Cabo Rojo Airport,17.929000854492188,-71.6447982788086,262,NA,DO,DO-16,Cabo Rojo,no,MDCR,CBJ,MDCR
30673,MDCY,medium_airport,Samaná El Catey International Airport,19.269259,-69.737405,30,NA,DO,DO-20,Samana,yes,MDCY,AZS,MDCY
4634,MDJB,medium_airport,La Isabela International Airport,18.572500228881836,-69.98560333251953,98,NA,DO,DO-01,La Isabela,yes,MDJB,JBQ,MDJB
4635,MDLR,large_airport,Casa De Campo International Airport,18.452222,-68.911111,213,NA,DO,DO-12,La Romana,yes,MDLR,LRM,MDLR
4636,MDPC,large_airport,Punta Cana International Airport,18.5674,-68.363403,47,NA,DO,DO-11,Punta Cana,yes,MDPC,PUJ,MDPC
4637,MDPP,medium_airport,Gregorio Luperon International Airport,19.7579,-70.57,15,NA,DO,DO-18,Puerto Plata,yes,MDPP,POP,MDPP
4638,MDSD,large_airport,Las Américas International Airport,18.42970085144,-69.668899536133,59,NA,DO,DO-01,Santo Domingo,yes,MDSD,SDQ,MDSD
4639,MDSI,medium_airport,San Isidro Air Base,18.503700256347656,-69.76170349121094,111,NA,DO,DO-01,San Isidro,no,,,MDSI
4640,MDST,medium_airport,Cibao International Airport,19.406099319458008,-70.60469818115234,565,NA,DO,DO-25,Santiago,yes,MDST,STI,MDST
4643,MGCB,medium_airport,Coban Airport,15.469,-90.4067,4339,NA,GT,GT-AV,Coban,no,MGCB,CBV,MGCB
4644,MGGT,large_airport,La Aurora Airport,14.5833,-90.527496,4952,NA,GT,GT-GU,Guatemala City,yes,MGGT,GUA,MGGT
4645,MGPB,medium_airport,Puerto Barrios Airport,15.7309,-88.583801,33,NA,GT,GT-IZ,Puerto Barrios,yes,MGPB,PBR,MGPB
4646,MGRB,medium_airport,Rubelsanto Airport,15.992,-90.445297,426,NA,GT,GT-AV,Rubelsanto,no,MGRB,RUV,MGRB
4647,MGRT,medium_airport,Retalhuleu Airport,14.521431,-91.697001,656,NA,GT,GT-RE,Retalhuleu,yes,MGRT,RER,MGRT
4648,MGSJ,medium_airport,San José Airport,13.9362,-90.8358,29,NA,GT,GT-ES,Puerto San José,no,MGSJ,GSJ,MGSJ
4649,MGTK,medium_airport,Mundo Maya International Airport,16.913799,-89.866402,427,NA,GT,GT-PE,San Benito,yes,,FRS,MGMM
4660,MHLC,medium_airport,Goloson International Airport,15.7425,-86.852997,39,NA,HN,HN-AT,La Ceiba,yes,MHLC,LCE,MHLC
4661,MHLM,medium_airport,Ramón Villeda Morales International Airport,15.4526,-87.923599,91,NA,HN,HN-CR,San Pedro Sula,yes,MHLM,SAP,MHLM
4662,MHNJ,medium_airport,La Laguna Airport,16.4454,-85.906601,49,NA,HN,HN-IB,Guanaja,yes,MHNJ,GJA,MHNJ
4663,MHRO,medium_airport,Juan Manuel Gálvez International Airport,16.316799,-86.523003,39,NA,HN,HN-IB,Coxen Hole,yes,MHRO,RTB,MHRO
4664,MHSC,medium_airport,Palmerola International Airport / José Enrique Soto Cano Air Base,14.3824,-87.621201,2061,NA,HN,HN-CM,Palmerola,yes,,XPL,MHPR
4665,MHTE,medium_airport,Tela Airport,15.7759,-87.4758,7,NA,HN,HN-AT,Tela,no,MHTE,TEA,MHTE
4666,MHTG,medium_airport,Toncontín International Airport,14.0609,-87.217201,3294,NA,HN,HN-FM,Tegucigalpa,yes,MHTG,TGU,MHTG
4667,MHTJ,medium_airport,Trujillo Airport,15.926599,-85.938573,3,NA,HN,HN-CL,Trujillo,no,MHTJ,TJI,MHTJ
4679,MKBS,medium_airport,Ian Fleming International Airport,18.404079,-76.969754,90,NA,JM,JM-05,Boscobel,yes,MKBS,OCJ,MKBS
4680,MKJP,large_airport,Norman Manley International Airport,17.935699462890625,-76.7874984741211,10,NA,JM,JM-01,Kingston,yes,MKJP,KIN,MKJP
4681,MKJS,medium_airport,Sangster International Airport,18.5037,-77.913399,4,NA,JM,JM-08,Montego Bay,yes,MKJS,MBJ,MKJS
4682,MKKJ,medium_airport,Ken Jones Airport,18.1987991333,-76.53450012210001,20,NA,JM,JM-04,Ken Jones,no,MKKJ,POT,MKKJ
4683,MKTP,medium_airport,Tinson Pen Airport,17.98859977722168,-76.82379913330078,16,NA,JM,JM-02,Tinson Pen,yes,MKTP,KTP,MKTP
4688,MMAA,medium_airport,General Juan N. Álvarez International Airport,16.757126,-99.753113,16,NA,MX,MX-GRO,Acapulco,yes,MMAA,ACA,MMAA
4690,MMAN,medium_airport,Del Norte International Airport,25.865601,-100.237,1476,NA,MX,MX-NLE,Monterrey,no,MMAN,NTR,MMAN
4691,MMAS,medium_airport,Jesús Terán Peredo International Airport,21.699589,-102.318372,6112,NA,MX,MX-AGU,Aguascalientes,yes,MMAS,AGU,MMAS
4692,MMBT,medium_airport,Bahías de Huatulco International Airport,15.774909,-96.260319,464,NA,MX,MX-OAX,Huatulco,yes,MMBT,HUX,MMBT
4693,MMCB,medium_airport,General Mariano Matamoros International Airport,18.833922,-99.261818,4277,NA,MX,MX-MOR,Temixco,no,MMCB,CVJ,MMCB
4694,MMCE,medium_airport,Ciudad del Carmen International Airport,18.65369987487793,-91.79900360107422,10,NA,MX,MX-CAM,Ciudad del Carmen,yes,MMCE,CME,MMCE
4697,MMCL,medium_airport,Bachigualato Federal International Airport,24.76504,-107.475228,108,NA,MX,MX-SIN,Culiacán,yes,MMCL,CUL,MMCL
4698,MMCM,medium_airport,Chetumal International Airport,18.504985,-88.328018,39,NA,MX,MX-ROO,Chetumal,yes,MMCM,CTM,MMCM
4699,MMCN,medium_airport,Ciudad Obregón International Airport,27.39259910583496,-109.83300018310547,243,NA,MX,MX-SON,Ciudad Obregón,yes,MMCN,CEN,MMCN
4700,MMCP,medium_airport,Ingeniero Alberto Acuña Ongay International Airport,19.816799163800003,-90.5002975464,34,NA,MX,MX-CAM,Campeche,yes,MMCP,CPE,MMCP
4701,MMCS,medium_airport,Abraham González International Airport,31.63610076904297,-106.42900085449219,3904,NA,MX,MX-CHH,Ciudad Juárez,yes,MMCS,CJS,MMCS
4703,MMCU,medium_airport,General Roberto Fierro Villalobos International Airport,28.7029,-105.964996,4462,NA,MX,MX-CHH,Chihuahua,yes,MMCU,CUU,MMCU
4704,MMCV,medium_airport,General Pedro Jose Mendez International Airport,23.7033004761,-98.9564971924,761,NA,MX,MX-TAM,Ciudad Victoria,yes,MMCV,CVM,MMCV
4705,MMCY,medium_airport,Captain Rogelio Castillo National Airport,20.545998,-100.886539,5709,NA,MX,MX-GUA,Celaya,no,MMCY,CYW,MMCY
4706,MMCZ,large_airport,Cozumel International Airport,20.514922,-86.928538,15,NA,MX,MX-ROO,Cozumel,yes,MMCZ,CZM,MMCZ
4707,MMDO,large_airport,General Guadalupe Victoria International Airport,24.125468,-104.527938,6104,NA,MX,MX-DUR,Durango,yes,MMDO,DGO,MMDO
4708,MMEP,medium_airport,Amado Nervo National Airport,21.419833,-104.842472,3020,NA,MX,MX-NAY,Tepic,yes,MMEP,TPQ,MMEP
4710,MMGL,large_airport,Guadalajara International Airport,20.523342,-103.310108,5016,NA,MX,MX-JAL,Guadalajara,yes,MMGL,GDL,MMGL
4711,MMGM,medium_airport,General José María Yáñez International Airport,27.9689998626709,-110.92500305175781,59,NA,MX,MX-SON,Guaymas,yes,MMGM,GYM,MMGM
4713,MMHO,medium_airport,General Ignacio P. Garcia International Airport,29.093527,-111.049891,627,NA,MX,MX-SON,Hermosillo,yes,MMHO,HMO,MMHO
4714,MMIA,medium_airport,Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,2467,NA,MX,MX-COL,Colima,yes,MMIA,CLQ,MMIA
4716,MMIO,medium_airport,Plan De Guadalupe International Airport,25.544145,-100.930195,4778,NA,MX,MX-COA,Saltillo,no,MMIO,SLW,MMIO
4717,MMIT,medium_airport,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708,164,NA,MX,MX-OAX,Ixtepec,yes,MMIT,IZT,MMIT
4718,MMJA,medium_airport,El Lencero Airport,19.475107,-96.797008,3127,NA,MX,MX-VER,Emiliano Zapata,no,MMJA,JAL,MMJA
4720,MMLC,medium_airport,Lázaro Cárdenas Airport,18.001672,-102.220316,39,NA,MX,MX-MIC,Lázaro Cárdenas,no,MMLC,LZC,MMLC
4721,MMLM,medium_airport,Valle del Fuerte International Airport,25.685447,-109.081055,16,NA,MX,MX-SIN,Los Mochis,yes,MMLM,LMM,MMLM
4722,MMLO,medium_airport,Del Bajío International Airport,20.992695,-101.480284,5956,NA,MX,MX-GUA,Silao,yes,MMLO,BJX,MMLO
4723,MMLP,medium_airport,Manuel Márquez de León International Airport,24.072701,-110.362,69,NA,MX,MX-BCS,La Paz,yes,MMLP,LAP,MMLP
4724,MMLT,medium_airport,Loreto International Airport,25.989200592041016,-111.3479995727539,34,NA,MX,MX-BCS,Loreto,yes,MMLT,LTO,MMLT
4725,MMMA,medium_airport,General Servando Canales International Airport,25.7698993683,-97.5252990723,25,NA,MX,MX-TAM,Matamoros,yes,MMMA,MAM,MMMA
4726,MMMD,large_airport,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,38,NA,MX,MX-YUC,Mérida,yes,MMMD,MID,MMMD
4727,MMML,medium_airport,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,74,NA,MX,MX-BCN,Mexicali,yes,MMML,MXL,MMML
4728,MMMM,medium_airport,General Francisco J. Mujica International Airport,19.849899,-101.025002,6033,NA,MX,MX-MIC,Morelia,yes,MMMM,MLM,MMMM
4729,MMMT,medium_airport,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,36,NA,MX,MX-VER,Cosoleacaque,yes,MMMT,MTT,MMMT
4730,MMMV,medium_airport,Monclova International Airport,26.9557,-101.470001,1864,NA,MX,MX-COA,Monclova,no,MMMV,LOV,MMMV
4731,MMMX,large_airport,Benito Juárez International Airport,19.435137,-99.071328,7316,NA,MX,MX-DIF,Ciudad de México,yes,MMMX,MEX,MMMX
4732,MMMY,large_airport,Monterrey International Airport,25.778521,-100.106989,1278,NA,MX,MX-NLE,Monterrey,yes,MMMY,MTY,MMMY
4733,MMMZ,large_airport,General Rafael Buelna International Airport,23.161474,-106.264572,38,NA,MX,MX-SIN,Mazatlàn,yes,MMMZ,MZT,MMMZ
4735,MMNL,medium_airport,Quetzalcóatl International Airport,27.443899,-99.570503,484,NA,MX,MX-TAM,Nuevo Laredo,yes,MMNL,NLD,MMNL
4736,MMOX,medium_airport,Xoxocotlán International Airport,17.000814,-96.72197,4989,NA,MX,MX-OAX,Oaxaca,yes,MMOX,OAX,MMOX
4737,MMPA,medium_airport,El Tajín National Airport,20.6026992798,-97.46080017090001,497,NA,MX,MX-VER,Poza Rica,yes,MMPA,PAZ,MMPA
4738,MMPB,medium_airport,Hermanos Serdán International Airport,19.158465,-98.371582,7361,NA,MX,MX-PUE,Puebla,yes,MMPB,PBC,MMPB
4741,MMPG,medium_airport,Piedras Negras International Airport,28.627873,-100.53524,901,NA,MX,MX-COA,Piedras Negras,yes,MMPG,PDS,MMPG
4742,MMPN,medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,5258,NA,MX,MX-MIC,Uruapan,yes,MMPN,UPN,MMPN
4745,MMPR,large_airport,Puerto Vallarta International Airport,20.679913,-105.254391,23,NA,MX,MX-JAL,Puerto Vallarta,yes,MMPR,PVR,MMPR
4746,MMPS,medium_airport,Puerto Escondido International Airport,15.876808,-97.0891,294,NA,MX,MX-OAX,Puerto Escondido,yes,MMPS,PXM,MMPS
4747,MMQT,medium_airport,Querétaro Intercontinental Airport,20.6173,-100.185997,6296,NA,MX,MX-QUE,Querétaro,yes,MMQT,QRO,MMQT
4748,MMRX,medium_airport,General Lucio Blanco International Airport,26.0089,-98.2285,139,NA,MX,MX-TAM,Reynosa,yes,MMRX,REX,MMRX
4750,MMSD,large_airport,Los Cabos International Airport,23.151919,-109.720731,374,NA,MX,MX-BCS,San José del Cabo,yes,MMSD,SJD,MMSD
4869,MMSL,medium_airport,Cabo San Lucas International Airport,22.948211,-109.938155,459,NA,MX,MX-BCS,Cabo San Lucas,yes,,,MMSL
31923,MMSM,large_airport,General Felipe Ángeles International Airport,19.7357,-99.0257,7369,NA,MX,MX-MEX,Mexico City,yes,MMSM,NLU,MMSM
4752,MMSP,medium_airport,Ponciano Arriaga International Airport,22.254299163800003,-100.930999756,6035,NA,MX,MX-SLP,San Luis Potosí,yes,MMSP,SLP,MMSP
4754,MMTB,medium_airport,Terán Air Base,16.739901,-93.173301,1909,NA,MX,MX-CHP,Tuxtla Gutiérrez,no,,,MMTB
4755,MMTC,medium_airport,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,3688,NA,MX,MX-COA,Torreón,yes,MMTC,TRC,MMTC
43048,MMTG,medium_airport,Angel Albino Corzo International Airport,16.5636005402,-93.02249908450001,1499,NA,MX,MX-CHP,Tuxtla Gutiérrez,yes,MMTG,TGZ,MMTG
4757,MMTJ,large_airport,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,489,NA,MX,MX-BCN,Tijuana,yes,MMTJ,TIJ,MMTJ
520012,MMTL,medium_airport,Felipe Carrillo Puerto International Airport,20.172098,-87.660272,66,NA,MX,MX-ROO,Tulum,yes,MMTL,TQO,MMTL
4758,MMTM,medium_airport,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,80,NA,MX,MX-TAM,Tampico,yes,MMTM,TAM,MMTM
4760,MMTO,medium_airport,Adolfo López Mateos International Airport,19.3369,-99.56583,8466,NA,MX,MX-MEX,Toluca,yes,MMTO,TLC,MMTO
4761,MMTP,medium_airport,Tapachula International Airport,14.794549,-92.369871,97,NA,MX,MX-CHP,Tapachula,yes,MMTP,TAP,MMTP
4762,MMUN,large_airport,Cancún International Airport,21.039444,-86.874304,22,NA,MX,MX-ROO,Cancún,yes,MMUN,CUN,MMUN
4763,MMVA,medium_airport,Carlos Rovirosa Pérez International Airport,17.997,-92.817398,46,NA,MX,MX-TAB,Villahermosa,yes,MMVA,VSA,MMVA
4764,MMVR,medium_airport,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,90,NA,MX,MX-VER,Veracruz,yes,MMVR,VER,MMVR
4765,MMZC,medium_airport,General Leobardo C. Ruiz International Airport,22.8971,-102.686996,7141,NA,MX,MX-ZAC,Zacatecas,yes,MMZC,ZCL,MMZC
4766,MMZH,medium_airport,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,26,NA,MX,MX-GRO,Ixtapa,yes,MMZH,ZIH,MMZH
4768,MMZO,medium_airport,Playa de Oro International Airport,19.1448,-104.558998,30,NA,MX,MX-COL,Manzanillo,yes,MMZO,ZLO,MMZO
507385,MN-0005,medium_airport,Shine Bulagin Hural Air Base,45.9467,109.1233,,AS,MN,MN-063,Dalanjargalan,no,,,
4770,MNBL,medium_airport,Bluefields Airport,11.991,-83.774101,20,NA,NI,NI-AS,Bluefileds,yes,MNBL,BEF,MNBL
4774,MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,12.141500473022461,-86.16819763183594,194,NA,NI,NI-MN,Managua,yes,MNMG,MGA,MNMG
4776,MNPC,medium_airport,Puerto Cabezas Airport,14.047200202941895,-83.38670349121094,52,NA,NI,NI-AN,Puerto Cabezas,yes,MNPC,PUZ,MNPC
4786,MPBO,medium_airport,Bocas del Toro International Airport,9.34085,-82.250801,10,NA,PA,PA-1,Isla Colón,yes,MPBO,BOC,MPBO
4787,MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,33,NA,PA,PA-6,Chitré,yes,MPCE,CTD,MPCE
4788,MPCH,medium_airport,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,19,NA,PA,PA-1,Changuinola,yes,MPCH,CHX,MPCH
4789,MPDA,medium_airport,Enrique Malek International Airport,8.391,-82.434998,89,NA,PA,PA-4,David,yes,MPDA,DAV,MPDA
4790,MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25,NA,PA,PA-3,Colón,yes,MPEJ,ONX,MPEJ
4791,MPMG,medium_airport,Marcos A. Gelabert International Airport,8.97334,-79.555603,31,NA,PA,PA-8,Albrook,yes,MPMG,PAC,MPMG
4792,MPSA,medium_airport,Ruben Cantu Airport,8.085599899291992,-80.94529724121094,272,NA,PA,PA-9,Santiago,no,MPSA,SYP,MPSA
4793,MPTO,large_airport,Tocumen International Airport,9.07136,-79.383499,135,NA,PA,PA-8,Tocumen,yes,MPTO,PTY,MPTO
4795,MRAO,medium_airport,Aerotortuguero Airport,10.42,-83.6095,92,NA,CR,CR-L,Roxana,yes,,,MRAO
4796,MRBA,medium_airport,Buenos Aires Airport,9.163949,-83.330171,1214,NA,CR,CR-P,Punta Arenas,no,MRBA,BAI,MRBA
4797,MRBC,medium_airport,Barra del Colorado Airport,10.7687,-83.585602,3,NA,CR,CR-L,Pococi,no,MRBC,BCL,MRBC
4798,MRCC,medium_airport,Coto 47 Airport,8.60156,-82.968754,26,NA,CR,CR-P,Corredores,no,MRCC,OTR,MRCC
4804,MRGF,medium_airport,Golfito Airport,8.65401,-83.182198,49,NA,CR,CR-P,Golfito,yes,MRGF,GLF,MRGF
